SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,RIDRETH1,RIDEXPRG,DMDEDUC2,DMDMARTZ,DMDBORN4,INDFMPIR,WTMECPRP,WTINTPRP,SDMVPSU,SDMVSTRA,gender,ethnicity,education,marital_status,pregnancy_status,country_of_birth
118797,1.0,18.0,4.0,4.0,,,,1.0,1.4,10603.878768,10679.23842,1.0,164.0,Male,Non-Hispanic Black,,,,Born in 50 US states or DC
118800,1.0,22.0,3.0,3.0,,4.0,3.0,1.0,1.1,40015.993932,34477.999555,1.0,165.0,Male,Non-Hispanic White,Some college / AA,Never married,,Born in 50 US states or DC
118802,1.0,39.0,4.0,4.0,,4.0,1.0,1.0,,15680.330952,14441.246838,2.0,160.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118803,1.0,34.0,3.0,3.0,,4.0,1.0,1.0,1.1,72426.299625,65917.653182,2.0,158.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118804,1.0,21.0,7.0,5.0,,4.0,1.0,1.0,0.21,11604.274505,10680.219968,1.0,162.0,Male,Other/Multiracial,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118805,1.0,56.0,3.0,3.0,,5.0,1.0,2.0,5.0,84436.934191,75967.077882,2.0,171.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in Mexico
118807,1.0,43.0,7.0,5.0,,5.0,2.0,2.0,5.0,12972.410639,12233.796079,1.0,156.0,Male,Other/Multiracial,College graduate or above,Widowed / Divorced / Separated,,Born in Mexico
118810,1.0,24.0,6.0,5.0,,4.0,1.0,1.0,2.41,10031.43802,8495.816207,2.0,155.0,Male,Non-Hispanic Asian,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118811,1.0,20.0,4.0,4.0,,2.0,3.0,1.0,,20119.694501,19118.749632,1.0,172.0,Male,Non-Hispanic Black,9-11th grade,Never married,,Born in 50 US states or DC
118815,1.0,50.0,2.0,2.0,,4.0,1.0,2.0,2.73,17666.766479,17646.341715,2.0,165.0,Male,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
118816,1.0,26.0,4.0,4.0,,3.0,3.0,1.0,1.76,23273.324476,21265.223733,1.0,162.0,Male,Non-Hispanic Black,High school / GED,Never married,,Born in 50 US states or DC
118817,2.0,44.0,3.0,3.0,3.0,4.0,1.0,1.0,1.28,24895.527385,22251.444288,1.0,149.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Cannot determine,Born in 50 US states or DC
118827,1.0,43.0,4.0,4.0,,4.0,1.0,1.0,2.52,8086.6074,7518.538092,1.0,152.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118831,1.0,38.0,2.0,2.0,,4.0,1.0,2.0,2.03,38377.998003,35737.42767,1.0,153.0,Male,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
118833,2.0,53.0,4.0,4.0,,2.0,3.0,1.0,0.96,9468.753562,8679.276593,1.0,168.0,Female,Non-Hispanic Black,9-11th grade,Never married,,Born in 50 US states or DC
118834,1.0,41.0,3.0,3.0,,5.0,1.0,1.0,5.0,70769.728305,70129.663087,2.0,165.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
118836,1.0,20.0,4.0,4.0,,3.0,3.0,1.0,2.65,29969.366964,28099.101612,1.0,172.0,Male,Non-Hispanic Black,High school / GED,Never married,,Born in 50 US states or DC
118839,1.0,58.0,3.0,3.0,,4.0,1.0,1.0,5.0,105927.950569,94647.570308,2.0,168.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118840,2.0,23.0,6.0,5.0,2.0,5.0,3.0,2.0,5.397605346934028e-79,32206.895507,30277.718945,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
118841,1.0,59.0,1.0,1.0,,1.0,1.0,2.0,1.32,11217.846305,10308.605958,2.0,166.0,Male,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
118845,1.0,64.0,3.0,3.0,,4.0,2.0,1.0,4.96,27984.978849,24031.598833,2.0,156.0,Male,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
118852,1.0,28.0,6.0,5.0,,4.0,1.0,1.0,5.0,5.397605346934028e-79,10138.829798,2.0,152.0,Male,Non-Hispanic Asian,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118853,2.0,40.0,1.0,1.0,2.0,3.0,3.0,1.0,2.19,12390.184448,11614.773091,2.0,168.0,Female,Mexican American,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
118856,1.0,30.0,1.0,1.0,,3.0,3.0,2.0,0.84,5.397605346934028e-79,13151.276436,2.0,156.0,Male,Mexican American,High school / GED,Never married,,Born in Mexico
118858,2.0,35.0,4.0,4.0,2.0,2.0,1.0,1.0,2.31,24434.767635,22421.696428,1.0,163.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118861,2.0,65.0,4.0,4.0,,4.0,1.0,1.0,3.08,5801.784723,5518.755317,1.0,155.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118862,2.0,60.0,3.0,3.0,,4.0,1.0,2.0,4.44,67165.57473,62666.383703,3.0,156.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in Mexico
118863,2.0,58.0,3.0,3.0,,4.0,1.0,1.0,5.0,49867.338016,45277.18681,2.0,167.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118864,2.0,61.0,7.0,5.0,,4.0,1.0,1.0,0.64,11163.505248,11377.705262,2.0,156.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118865,1.0,18.0,6.0,5.0,,,,1.0,2.59,7467.691452,7293.847002,2.0,161.0,Male,Non-Hispanic Asian,,,,Born in 50 US states or DC
118866,1.0,19.0,7.0,5.0,,,,1.0,3.26,2462.948032,2443.136148,2.0,151.0,Male,Other/Multiracial,,,,Born in 50 US states or DC
118870,2.0,53.0,7.0,5.0,,4.0,2.0,2.0,2.89,7934.727738,7477.917008,2.0,166.0,Female,Other/Multiracial,Some college / AA,Widowed / Divorced / Separated,,Born in Mexico
118871,1.0,63.0,3.0,3.0,,4.0,1.0,1.0,5.0,74461.341928,70989.295068,1.0,157.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118872,1.0,62.0,2.0,2.0,,5.0,1.0,2.0,4.56,9368.428324,9064.448184,2.0,165.0,Male,Other Hispanic,College graduate or above,Married / Living with partner,,Born in Mexico
118875,2.0,30.0,4.0,4.0,1.0,5.0,1.0,2.0,0.99,10560.751827,10132.154035,1.0,170.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,"Yes, pregnant",Born in Mexico
118876,1.0,44.0,4.0,4.0,,4.0,1.0,1.0,2.91,16423.692377,15102.879757,1.0,151.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118877,2.0,59.0,3.0,3.0,,3.0,1.0,1.0,1.47,17524.640044,17293.484775,2.0,163.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118879,2.0,36.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,64238.732165,62750.696199,2.0,169.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118883,2.0,29.0,2.0,2.0,2.0,1.0,1.0,2.0,0.25,15544.35947,14406.798798,2.0,165.0,Female,Other Hispanic,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
118887,2.0,64.0,4.0,4.0,,5.0,3.0,1.0,1.18,5637.339515,5434.515253,2.0,171.0,Female,Non-Hispanic Black,College graduate or above,Never married,,Born in 50 US states or DC
118889,2.0,58.0,2.0,2.0,,5.0,1.0,1.0,,23174.960873,22532.750071,1.0,165.0,Female,Other Hispanic,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
118893,1.0,29.0,6.0,5.0,,5.0,3.0,2.0,1.5,8376.119834,7363.05615,2.0,169.0,Male,Non-Hispanic Asian,College graduate or above,Never married,,Born in Mexico
118894,2.0,52.0,4.0,4.0,,3.0,2.0,1.0,1.18,7594.686081,6900.905993,1.0,167.0,Female,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
118895,2.0,32.0,6.0,5.0,2.0,4.0,1.0,2.0,,16678.103637,15353.852704,1.0,159.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
118896,2.0,19.0,3.0,3.0,,,,1.0,1.41,5.397605346934028e-79,6775.635184,2.0,156.0,Female,Non-Hispanic White,,,,Born in 50 US states or DC
118897,1.0,40.0,3.0,3.0,,5.0,1.0,1.0,5.0,32636.944141,31604.759673,2.0,168.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
118898,1.0,60.0,4.0,4.0,,3.0,1.0,1.0,5.0,3356.233419,3184.204764,2.0,156.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118900,1.0,45.0,4.0,4.0,,3.0,1.0,1.0,1.72,7692.577826,7074.144001,2.0,151.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118901,1.0,36.0,6.0,5.0,,2.0,1.0,2.0,1.06,18745.501594,16724.14184,1.0,162.0,Male,Non-Hispanic Asian,9-11th grade,Married / Living with partner,,Born in Mexico
118903,1.0,50.0,3.0,3.0,,3.0,2.0,1.0,,11374.845544,10752.476673,1.0,167.0,Male,Non-Hispanic White,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
118904,1.0,36.0,1.0,1.0,,5.0,1.0,1.0,3.98,36529.841726,35225.467059,1.0,159.0,Male,Mexican American,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
118905,1.0,48.0,4.0,4.0,,5.0,3.0,1.0,0.06,7781.402239,7061.569171,1.0,171.0,Male,Non-Hispanic Black,College graduate or above,Never married,,Born in 50 US states or DC
118908,1.0,35.0,4.0,4.0,,3.0,1.0,1.0,1.52,24093.48414,21374.28726,1.0,161.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118913,2.0,47.0,3.0,3.0,,5.0,2.0,1.0,1.23,56999.499536,49986.80721,1.0,166.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,,Born in 50 US states or DC
118914,1.0,60.0,6.0,5.0,,5.0,1.0,2.0,,7521.149264,6940.093475,2.0,164.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
118915,2.0,56.0,3.0,3.0,,5.0,2.0,1.0,1.83,39516.862963,36688.433289,2.0,153.0,Female,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,,Born in 50 US states or DC
118920,2.0,61.0,6.0,5.0,,5.0,1.0,2.0,,5.397605346934028e-79,24319.486847,2.0,157.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
118921,1.0,59.0,4.0,4.0,,3.0,1.0,1.0,3.92,24960.141019,22610.36571,1.0,172.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118924,1.0,49.0,4.0,4.0,,4.0,1.0,1.0,,11113.191895,10091.973333,1.0,158.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118926,2.0,28.0,4.0,4.0,2.0,4.0,1.0,1.0,2.15,6447.199682,5969.146853,2.0,152.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118929,1.0,45.0,3.0,3.0,,3.0,1.0,1.0,0.42,28562.029837,26908.955397,1.0,157.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118930,2.0,24.0,3.0,3.0,2.0,5.0,3.0,1.0,,68942.288114,66396.07641,1.0,153.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
118932,2.0,39.0,4.0,4.0,2.0,4.0,1.0,1.0,1.06,27751.949668,26207.655255,2.0,157.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
118935,1.0,60.0,4.0,4.0,,3.0,2.0,1.0,0.75,7369.558567,6895.550837,1.0,153.0,Male,Non-Hispanic Black,High school / GED,Widowed / Divorced / Separated,,Born in 50 US states or DC
118938,2.0,24.0,3.0,3.0,2.0,5.0,3.0,1.0,0.52,40339.537369,38537.186887,2.0,168.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
118939,2.0,42.0,1.0,1.0,2.0,5.0,1.0,2.0,4.63,33449.378216,34530.692131,1.0,164.0,Female,Mexican American,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
118940,1.0,64.0,4.0,4.0,,2.0,2.0,1.0,0.9,4539.830741,4386.172155,1.0,168.0,Male,Non-Hispanic Black,9-11th grade,Widowed / Divorced / Separated,,Born in 50 US states or DC
118942,2.0,30.0,6.0,5.0,2.0,5.0,3.0,2.0,,9544.659476,8981.669768,1.0,170.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in Mexico
118943,1.0,29.0,2.0,2.0,,2.0,3.0,1.0,3.3,8266.887659,7364.565386,2.0,167.0,Male,Other Hispanic,9-11th grade,Never married,,Born in 50 US states or DC
118944,1.0,51.0,4.0,4.0,,3.0,1.0,1.0,4.81,16237.172886,15443.10459,2.0,161.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118946,1.0,24.0,3.0,3.0,,3.0,1.0,1.0,3.61,31499.286364,28210.141251,2.0,150.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118947,2.0,58.0,6.0,5.0,,5.0,1.0,2.0,2.38,9498.517486,8735.997883,2.0,155.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
118949,2.0,64.0,2.0,2.0,,3.0,1.0,1.0,5.0,8025.292247,7354.034829,2.0,156.0,Female,Other Hispanic,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118951,1.0,45.0,2.0,2.0,,4.0,1.0,2.0,4.01,33752.066585,32838.086722,1.0,156.0,Male,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
118952,2.0,19.0,3.0,3.0,,,,1.0,1.39,8430.708028,7916.948271,2.0,167.0,Female,Non-Hispanic White,,,,Born in 50 US states or DC
118954,2.0,63.0,4.0,4.0,,4.0,1.0,2.0,1.28,9577.151312,8993.784991,2.0,160.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in Mexico
118957,2.0,64.0,4.0,4.0,,2.0,2.0,1.0,0.65,4463.540935,4092.768584,2.0,171.0,Female,Non-Hispanic Black,9-11th grade,Widowed / Divorced / Separated,,Born in 50 US states or DC
118958,1.0,40.0,4.0,4.0,,3.0,1.0,1.0,1.96,12823.227021,11443.551621,2.0,169.0,Male,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118966,1.0,61.0,4.0,4.0,,4.0,1.0,1.0,2.41,4149.333261,3933.180393,2.0,166.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118967,1.0,33.0,3.0,3.0,,4.0,1.0,1.0,2.59,97446.242177,90573.244729,1.0,157.0,Male,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118971,1.0,58.0,3.0,3.0,,5.0,2.0,1.0,5.0,189624.010824,174153.09106,1.0,153.0,Male,Non-Hispanic White,College graduate or above,Widowed / Divorced / Separated,,Born in 50 US states or DC
118972,2.0,52.0,3.0,3.0,,4.0,1.0,1.0,5.0,26694.032256,24522.033038,1.0,153.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118977,2.0,45.0,2.0,2.0,,4.0,2.0,1.0,1.42,12216.085357,12594.083961,2.0,171.0,Female,Other Hispanic,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
118980,2.0,59.0,4.0,4.0,,4.0,1.0,1.0,2.43,26337.367384,23587.903476,1.0,172.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
118981,2.0,18.0,4.0,4.0,,,,1.0,1.3,10629.078108,10170.339573,1.0,168.0,Female,Non-Hispanic Black,,,,Born in 50 US states or DC
118984,1.0,30.0,4.0,4.0,,5.0,1.0,1.0,5.0,5.397605346934028e-79,10900.443381,1.0,159.0,Male,Non-Hispanic Black,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
118985,1.0,54.0,3.0,3.0,,2.0,2.0,2.0,1.92,120992.771542,108982.230222,2.0,149.0,Male,Non-Hispanic White,9-11th grade,Widowed / Divorced / Separated,,Born in Mexico
118986,1.0,51.0,2.0,2.0,,2.0,1.0,2.0,1.71,10614.422895,9381.357273,1.0,151.0,Male,Other Hispanic,9-11th grade,Married / Living with partner,,Born in Mexico
118989,2.0,53.0,6.0,5.0,,5.0,2.0,2.0,5.0,16537.042979,15209.486393,1.0,161.0,Female,Non-Hispanic Asian,College graduate or above,Widowed / Divorced / Separated,,Born in Mexico
118990,2.0,56.0,4.0,4.0,,2.0,2.0,1.0,,6915.820188,6669.19753,1.0,150.0,Female,Non-Hispanic Black,9-11th grade,Widowed / Divorced / Separated,,Born in 50 US states or DC
118991,1.0,28.0,1.0,1.0,,4.0,3.0,1.0,,30485.575901,28440.009729,1.0,154.0,Male,Mexican American,Some college / AA,Never married,,Born in 50 US states or DC
118992,1.0,51.0,3.0,3.0,,5.0,1.0,1.0,4.27,47704.342503,45919.681333,1.0,150.0,Male,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
118994,1.0,23.0,7.0,5.0,,3.0,1.0,1.0,3.11,109503.376588,92980.267571,1.0,151.0,Male,Other/Multiracial,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118997,1.0,64.0,3.0,3.0,,3.0,1.0,1.0,1.78,23043.992587,22364.888411,1.0,150.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
118999,1.0,60.0,7.0,5.0,,3.0,3.0,1.0,0.03,12117.988956,11507.182266,1.0,160.0,Male,Other/Multiracial,High school / GED,Never married,,Born in 50 US states or DC
119001,2.0,52.0,3.0,3.0,,2.0,1.0,1.0,2.43,30677.149098,25097.370159,1.0,157.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,,Born in 50 US states or DC
119005,2.0,27.0,7.0,5.0,2.0,5.0,1.0,1.0,0.73,8175.826047,7615.050442,1.0,168.0,Female,Other/Multiracial,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119007,1.0,47.0,4.0,4.0,,4.0,2.0,1.0,3.66,4635.335117,4291.4521,2.0,159.0,Male,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
119009,2.0,64.0,6.0,5.0,,4.0,3.0,2.0,3.13,8123.154392,7573.902427,1.0,158.0,Female,Non-Hispanic Asian,Some college / AA,Never married,,Born in Mexico
119016,1.0,56.0,6.0,5.0,,5.0,1.0,2.0,3.25,6744.311917,6624.863742,1.0,154.0,Male,Non-Hispanic Asian,College graduate or above,Married / Living with partner,,Born in Mexico
119017,1.0,65.0,3.0,3.0,,3.0,1.0,1.0,2.34,123173.115129,120369.919716,1.0,165.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
119019,1.0,50.0,1.0,1.0,,1.0,1.0,2.0,1.76,10548.494772,9664.652013,2.0,152.0,Male,Mexican American,Less than 9th grade,Married / Living with partner,,Born in Mexico
119022,1.0,64.0,3.0,3.0,,3.0,1.0,1.0,5.0,102683.759519,87608.15654,2.0,155.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
119024,1.0,22.0,4.0,4.0,,4.0,1.0,2.0,1.16,26068.591226,23570.787456,1.0,166.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in Mexico
119029,1.0,42.0,7.0,5.0,,5.0,1.0,1.0,3.21,6902.316902,6780.070308,2.0,165.0,Male,Other/Multiracial,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
119034,2.0,33.0,3.0,3.0,2.0,5.0,1.0,2.0,5.0,75538.985113,71831.199915,2.0,170.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
119041,1.0,37.0,1.0,1.0,,2.0,2.0,2.0,,26402.97863,24428.023033,2.0,172.0,Male,Mexican American,9-11th grade,Widowed / Divorced / Separated,,Born in Mexico
119043,2.0,49.0,7.0,5.0,,4.0,2.0,1.0,0.48,10066.35168,9268.79623,2.0,161.0,Female,Other/Multiracial,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
119044,1.0,43.0,4.0,4.0,,4.0,1.0,1.0,5.0,10185.937691,9465.181967,1.0,158.0,Male,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
119053,2.0,49.0,3.0,3.0,,4.0,2.0,1.0,,21000.320107,20465.070273,2.0,159.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
119055,1.0,61.0,3.0,3.0,,4.0,2.0,1.0,1.04,15940.059372,14050.594332,2.0,158.0,Male,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,,Born in 50 US states or DC
119059,2.0,49.0,3.0,3.0,,4.0,1.0,2.0,1.83,15521.208596,14895.235574,1.0,149.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in Mexico
119060,1.0,46.0,3.0,3.0,,3.0,1.0,1.0,0.2,12566.346481,12406.272468,2.0,163.0,Male,Non-Hispanic White,High school / GED,Married / Living with partner,,Born in 50 US states or DC
119061,1.0,54.0,2.0,2.0,,1.0,1.0,2.0,1.37,21798.052483,20049.232729,1.0,172.0,Male,Other Hispanic,Less than 9th grade,Married / Living with partner,,Born in Mexico
119062,1.0,63.0,2.0,2.0,,2.0,2.0,2.0,2.14,17422.486157,15950.314271,2.0,162.0,Male,Other Hispanic,9-11th grade,Widowed / Divorced / Separated,,Born in Mexico
119065,2.0,55.0,4.0,4.0,,3.0,1.0,1.0,0.08,16912.368913,16116.823712,2.0,154.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,,Born in 50 US states or DC
119066,2.0,24.0,4.0,4.0,2.0,2.0,1.0,1.0,1.2,8161.349993,7557.075587,1.0,152.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
119067,2.0,47.0,3.0,3.0,,5.0,1.0,1.0,4.17,121880.100718,108265.311867,2.0,169.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,,Born in 50 US states or DC
119068,1.0,46.0,2.0,2.0,,3.0,1.0,1.0,3.2,52531.64314,50628.187319,1.0,159.0,Male,Other Hispanic,High school / GED,Married / Living with partner,,Born in 50 US states or DC
